"URL","Price","Date","Make","Model","Year","Mileage_in_KM","Transmission","City","Color","Fuel_Type","Class","Body_Style","Cylinder_Count","Engine_Capacity"
"https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/7073570","660000","9/30/2025","Hyundai","Elantra MD","2016","120000","Automatic","Bilbeis","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/bmw/316/7073239","333000","9/30/2025","BMW","316","1996","194000","Automatic","Asyut","Gray","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/tiida/7071371","390000","9/29/2025","Nissan","Tiida","2010","250000","Automatic","Al Shorouk","Dark blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/moris-garage/mg-5/7073546","625000","9/30/2025","MG","5","2021","120000","Automatic","Nasr city","Red","Gas","A/T / Standard","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/bmw/x5/7073544","1650000","9/30/2025","BMW","X5","2015","159000","Automatic","El Haram","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/spark/7073540","225000","9/30/2025","Chevrolet","Spark","2010","55000","Manual","Obour City","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/aveo/7073537","350000","9/30/2025","Chevrolet","Aveo","2009","208000","Automatic","El Haram","Cyan","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/207/7073425","320000","9/30/2025","Peugeot","207","2009","116000","Manual","6-Oct","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/301/7073516","750000","9/30/2025","Peugeot","301","2021","22000","Automatic","Shobra","Gray","Gas","A/T / Access","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/accent/7073521","270000","9/30/2025","Hyundai","Accent","2007","170000","Automatic","Tagamo3 - New Cairo","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/proton/waja/7073524","320000","9/30/2025","Proton","Waja","2008","120000","Automatic","Tagamo3 - New Cairo","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/matrix/7073522","430000","9/30/2025","Hyundai","Matrix","2005","216000","Automatic","Gharbia","Other","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7073509","780000","9/30/2025","Toyota","Corolla","2016","312000","Automatic","Monufia","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/seat/ibiza/7073507","120000","9/30/2025","Seat","Ibiza","1992","250000","Manual","Marsa Matrouh","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/elantra/7073501","550000","9/30/2025","Hyundai","Elantra","2011","280000","Automatic","Cairo","Eggplant","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/7073489","570000","9/29/2025","Hyundai","Elantra MD","2012","220000","Automatic","Tagamo3 - New Cairo","Cyan","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/7072614","680000","9/29/2025","Hyundai","Elantra MD","2011","135000","Automatic","Banha","Cyan","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/fiat/tipo/7073477","823000","9/29/2025","Fiat","Tipo","2022","100000","Automatic","Cairo","Petroleum","Gas","A/T / HB / Highline","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/aveo/7073474","370000","9/29/2025","Chevrolet","Aveo","2013","237000","Automatic","Nasr city","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/301/7073469","435000","9/29/2025","Peugeot","301","2015","139000","Manual","Cairo","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sentra/7073468","750000","9/29/2025","Nissan","Sentra","2019","145000","Automatic","Suez","Red","Gas","Automatic / High Line","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Tucson-GDI/7072496","1600000","9/29/2025","Hyundai","Tucson GDI","2018","94000","Automatic","Al Shorouk","Black","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/s-class/7069453","1900000","9/29/2025","Mercedes","S Class","2007","114000","Automatic","Tagamo3 - New Cairo","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/c-180/7073437","2400000","9/29/2025","Mercedes","C 180","2019","84000","Automatic","Tagamo3 - New Cairo","Black","Gas","Automatic / Exclusive","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/C+300/7073449","2800000","9/29/2025","Mercedes","C 300","2020","50000","Automatic","Tagamo3 - New Cairo","White","Gas","Automtic /  AMG","","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo-7/7073330","920000","9/29/2025","Chery","Tiggo 7","2022","33500","Automatic","Cairo","Blue","Gas","A/T /  Baseline","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/accent/7073461","250000","9/29/2025","Hyundai","Accent","2006","173000","Manual","Hadayek October","Other","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/320/7071262","2750000","9/29/2025","BMW","320","2024","17000","Automatic","Tagamo3 - New Cairo","Gray","Gas","A/T / Luxury","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/lanos2/7073452","310000","9/29/2025","Chevrolet","Lanos","2013","215000","Manual","Badr City","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/renault/megane/7073441","400000","9/29/2025","Renault","Megane","2007","144000","Automatic","Tagamo3 - New Cairo","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/renault/megane/7073435","710000","9/29/2025","Renault","Megane","2021","149000","Automatic","Cairo","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Crystala/7073434","345000","9/29/2025","Mitsubishi","Lancer Crystala","1998","245000","Automatic","Damietta","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/clio/7073429","165000","9/29/2025","Renault","Clio","2001","232000","Manual","El Manial","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo-4-Pro/7073426","1000000","9/29/2025","Chery","Tiggo 4 Pro","2025","8700","Automatic","Sohag","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/speranza/a516/7073423","210000","9/29/2025","Speranza","A516","2007","200000","Manual","Alexandria","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/suzuki/maruti/7073422","100000","9/29/2025","Suzuki","Maruti","1999","50000","Manual","Alexandria","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/daewoo/Nubira-2/7073414","245000","9/29/2025","Daewoo","Nubira 2","2008","360000","Manual","6-Oct","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/jetour/Dashing/7073417","1250000","9/29/2025","Jetour","Dashing","2024","17000","Automatic","Tagamo3 - New Cairo","Black","Gas","A/T / Luxury","","null","null"
"https://eg.hatla2ee.com/en/car/opel/astra/7073418","560000","9/29/2025","Opel","Astra","2014","300000","Automatic","Suez","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/opel/Grandland/7073405","900000","9/29/2025","Opel","Grandland","2018","115000","Automatic","El Mahalla","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/honda/city/7073404","310000","9/29/2025","Honda","City","2004","220000","Automatic","Ismailia","Green","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/lanos2/7073403","235000","9/29/2025","Chevrolet","Lanos","2009","205000","Manual","Pyramids Gardens","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/avante/7073397","550000","9/29/2025","Hyundai","Avante","2006","300000","Automatic","Shobra","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/verna/7073391","330000","9/29/2025","Hyundai","Verna","2016","0","Manual","Imbaba","White","Gas","M/T GL","","null","null"
"https://eg.hatla2ee.com/en/car/renault/duster/7073376","640000","9/29/2025","Renault","Duster","2019","149000","Automatic","6-Oct","Gray","Gas","Automatic / Vision","","null","null"
"https://eg.hatla2ee.com/en/car/jeep/cherokee/7068628","870000","9/29/2025","Jeep","Cherokee","2012","140000","Automatic","Alexandria","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/s-500/7071191","800000","9/29/2025","Mercedes","S 500","1995","329000","Automatic","Al Shorouk","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/tiida/7073366","450000","9/29/2025","Nissan","Tiida","2008","290000","Automatic","Obour City","Brown","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/Golf-7/7073368","820000","9/29/2025","Volkswagen","Golf 7","2016","213000","Automatic","Mokattam","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/tiguan/7072541","1350000","9/29/2025","Volkswagen","Tiguan","2020","157000","Automatic","Obour City","Gray","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/ssang-yong/Tivoli/7073360","795000","9/29/2025","SsangYong","Tivoli","2017","100000","Automatic","Cairo","Dark blue","Gas","Automatic / full option / Sport 4WD","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/tiguan/7073359","1980000","9/29/2025","Volkswagen","Tiguan","2023","50000","Automatic","Cairo","White","Gas","A/T / R-Line","","null","null"
"https://eg.hatla2ee.com/en/car/porsche/cayenne/7068600","8250000","9/29/2025","Porsche","Cayenne","2024","28000","Automatic","Nasr city","Gray","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-EX-Shark/7073358","665000","9/29/2025","Mitsubishi","Lancer EX Shark","2018","130000","Automatic","Cairo","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/soul/7073356","890000","9/29/2025","Kia","Soul","2015","82000","Automatic","Damietta","Brown","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/zeekr/x1/7073352","2100000","9/29/2025","Zeekr","X1","2024","5200","Automatic","Damietta","Gray","Electric","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/sportage/7073350","1480000","9/29/2025","Kia","Sportage","2022","138000","Automatic","Damietta","White","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/seat/toledo/7073348","750000","9/29/2025","Seat","Toledo","2016","192000","Automatic","Damietta","Red","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/tesla/Model-Y/7073346","1850000","9/29/2025","Tesla","Model Y","2021","50000","Automatic","Damietta","White","Electric","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo-8/7073345","1175000","9/29/2025","Chery","Tiggo 8","2025","10000","Automatic","Cairo","Silver","Gas","A/T / Luxury 7 Seats","","null","null"
"https://eg.hatla2ee.com/en/car/skoda/superb/7073344","1925000","9/29/2025","Skoda","Superb","2021","53000","Automatic","Damietta","White","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/lancer/7073337","755000","9/29/2025","Mitsubishi","Lancer","2016","60000","Automatic","Kafr el-Dawwar","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/ID-6/7071121","1850000","9/29/2025","Volkswagen","ID 6","2023","35000","Automatic","Tagamo3 - New Cairo","Dark blue","Electric","","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/e-180/7071105","1900000","9/29/2025","Mercedes","E 180","2016","240000","Automatic","Heliopolis","Silver","Gas","1.6 A/T Avantgarde","","null","null"
"https://eg.hatla2ee.com/en/car/citroen/citroen-picasso/7071094","265000","9/29/2025","Citroën","Picasso","2007","285000","Manual","Cairo","Gray","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/passat/7073328","970000","9/29/2025","Volkswagen","Passat","2017","250000","Automatic","Mansoura","Gray","Gas","Automatic / full option Trend Line","","null","null"
"https://eg.hatla2ee.com/en/car/daihatsu/terios/7073320","500000","9/29/2025","Daihatsu","Terios","2009","157000","Automatic","Maadi","Red","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/e-200/7073319","875000","9/29/2025","Mercedes","E 200","2004","260000","Automatic","Heliopolis","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7073310","1150000","9/29/2025","Toyota","Corolla","2022","30000","Automatic","Tanta","Beige","Gas","Automatic / Active","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/fiat/tipo/7054554","685000","9/29/2025","Fiat","Tipo","2021","112000","Automatic","Tagamo3 - New Cairo","Gray","Gas","Automatic / pack1","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/qashqai/7073311","760000","9/29/2025","Nissan","Qashqai","2017","135000","Automatic","Heliopolis","Silver","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/s-500/7073302","9200000","9/29/2025","Mercedes","S 500","2022","11000","Automatic","Sheikh Zayed City","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/lada/1500/7073297","75000","9/29/2025","Lada","1500","1982","200000","Manual","Sohag","Blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/juke/7073295","660000","9/29/2025","Nissan","Juke","2016","145000","Automatic","Heliopolis","Blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/honda/accord/7072782","390000","9/29/2025","Honda","Accord","1996","167000","Automatic","Shobra","White","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/skoda/fantasia/7071561","580000","9/29/2025","Skoda","Fantasia","2010","170000","Automatic","Hurghada","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/cruze/7073291","555000","9/29/2025","Chevrolet","Cruze","2016","150000","Automatic","Heliopolis","Red","Gas","Automatic","","null","null"
"https://eg.hatla2ee.com/en/car/kia/picanto/7073288","480000","9/29/2025","Kia","Picanto","2012","152000","Automatic","Alexandria","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/skoda/Octavia-A7/7073285","740000","9/29/2025","Skoda","Octavia A7","2016","173000","Automatic","6-Oct","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/c-200/7073283","700000","9/29/2025","Mercedes","C 200","2001","230000","Automatic","Tagamo3 - New Cairo","Dark blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/changan/CS55-Plus/7073277","1175000","9/29/2025","Changan","CS55 Plus","2024","54500","Automatic","Pyramids Gardens","Black","Gas","A/T / Flagship","","null","null"
"https://eg.hatla2ee.com/en/car/alpha-romeo/166/7073278","850000","9/29/2025","Alfa Romeo","166","2023","600000","Automatic","6-Oct","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/skoda/fantasia/7073276","585000","9/29/2025","Skoda","Fantasia","2010","199000","Automatic","Alexandria","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/K3/7073272","1150000","9/29/2025","Kia","K3","2022","52000","Automatic","Mokattam","Gray","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/5008/7042335","1770000","9/29/2025","Peugeot","5008","2020","20000","Automatic","Nasr city","Gray","Gas","","MiniVans","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Elantra-HD/7073263","800000","9/29/2025","Hyundai","Elantra HD","2020","78000","Automatic","Obour City","Silver","Gas","Automatic /  GL / TINTED GLASS","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Puma/7073261","290000","9/29/2025","Mitsubishi","Lancer Puma","2007","300000","Automatic","Alexandria","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/zotye/xplosion/7071992","190000","9/29/2025","Zotye","Xplosion","2007","240000","Manual","Sheikh Zayed City","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/carens/7072354","725000","9/28/2025","Kia","Carens","2012","163000","Automatic","Zagazig","Mocha","Gas","","MiniVans","null","null"
"https://eg.hatla2ee.com/en/car/moris-garage/mg-5/7073262","750000","9/29/2025","MG","5","2022","70000","Automatic","Tagamo3 - New Cairo","Black","Gas","A/T / Luxury","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/c-200/7073254","530000","9/29/2025","Mercedes","C 200","2003","190000","Automatic","Giza","Silver","Diesel","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/jeep/wrangler/7073214","1675000","9/29/2025","Jeep","Wrangler","2018","156000","Automatic","Maadi","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/pajero/7073190","2750000","9/29/2025","Mitsubishi","Pajero","2022","40000","Automatic","Alexandria","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/pajero/7073190","2750000","9/29/2025","Mitsubishi","Pajero","2022","40000","Automatic","Alexandria","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/optra/7073245","360000","9/29/2025","Chevrolet","Optra","2007","223000","Automatic","Tagamo3 - New Cairo","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/skoda/superb/7063983","1575000","9/16/2025","Skoda","Superb","2021","56000","Automatic","Mansoura","Black","Gas","A/T / AMBITION","","null","null"
"https://eg.hatla2ee.com/en/car/fiat/puntu/7064511","350000","9/29/2025","Fiat","Punto","2012","230000","Automatic","Tagamo3 - New Cairo","Dark grey","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7073240","1060000","9/29/2025","Toyota","Corolla","2022","50000","Automatic","Tagamo3 - New Cairo","Petroleum","Gas","Automatic / Active","","null","null"
"https://eg.hatla2ee.com/en/car/skoda/yeti/7073235","650000","9/29/2025","Skoda","Yeti","2015","230000","Automatic","Tagamo3 - New Cairo","Black","Gas","","4x4","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/creta/7070765","1250000","9/29/2025","Hyundai","Creta","2023","20000","Automatic","El Haram","Blue","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/renault/scenic/7067854","270000","9/29/2025","Renault","Scenic","2006","85000","Automatic","Alexandria","Petroleum","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/e-250/7070975","1600000","9/29/2025","Mercedes","E 250","2011","132000","Automatic","Maadi","Gray","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7071658","320000","9/29/2025","Nissan","Sunny","2005","285000","Automatic","10th of Ramadan","Gold","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/megane/7072585","350000","9/28/2025","Renault","Megane","2004","300000","Automatic","El Haram","Dark red","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/parati/7073205","210000","9/29/2025","Volkswagen","Parati","2006","155800","Manual","Kafr Shukr","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/GLA-200/7060609","1590000","9/29/2025","Mercedes","GLA 200","2019","120000","Automatic","Tagamo3 - New Cairo","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/speranza/a113/7070938","260000","9/29/2025","Speranza","A113","2013","165000","Manual","Ismailia","Silver","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/bmw/218-i/7073188","2200000","9/29/2025","BMW","218 i","2023","6000","Automatic","Dokki","Black","Gas","A/T / M SPORT","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/x1/7073187","3150000","9/29/2025","BMW","X1","2025","500","Automatic","Dokki","Silver","Gas","A/T / M Sport","","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo-7/7073151","900000","9/29/2025","Chery","Tiggo 7","2025","10000","Automatic","Shobra","Dark blue","Gas","A/T /  Baseline","SUV","null","null"
"https://eg.hatla2ee.com/en/car/bmw/320/7073184","3400000","9/29/2025","BMW","320","2026","6000","Automatic","Dokki","Blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/328/7073181","1280000","9/29/2025","BMW","328","2013","260000","Automatic","Heliopolis","Dark grey","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/fiat/tipo/7073178","740000","9/29/2025","Fiat","Tipo","2020","90000","Automatic","El Haram","White","Gas","Automatic / pack1","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/kia/carnival/7026121","4400000","9/29/2025","Kia","Carnival","2025","3500","Automatic","Dokki","Black","Hybrid","A/T / Top Line","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/pajero/7053729","2500000","9/29/2025","Mitsubishi","Pajero","2018","47000","Automatic","Dokki","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/malibu/7073175","1200000","9/29/2025","Chevrolet","Malibu","2021","145000","Automatic","Cairo","Black","Gas","Automatic / Premier","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/ford/fiesta/7073174","670000","9/29/2025","Ford","Fiesta","2019","94000","Automatic","Nasr city","Other","Gas","Automatic / Sport 5 Drs / HB","","null","null"
"https://eg.hatla2ee.com/en/car/kia/soul/7073172","1000000","9/29/2025","Kia","Soul","2020","62000","Automatic","Heliopolis","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero-step-way/7073169","440000","9/29/2025","Renault","Sandero Step Way","2016","135000","Automatic","Port Said","Red","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Accent-RB/7071031","550000","9/29/2025","Hyundai","Accent RB","2015","210000","Automatic","Giza","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7073166","1080000","9/29/2025","Toyota","Corolla","2022","90000","Automatic","El Katameya","Gold","Gas","Automtic / GR","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Puma/7069243","475000","9/29/2025","Mitsubishi","Lancer Puma","2009","310000","Automatic","Nasr city","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero-step-way/7073169","440000","9/29/2025","Renault","Sandero Step Way","2016","135000","Automatic","Port Said","Red","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Accent-RB/7071031","550000","9/29/2025","Hyundai","Accent RB","2015","210000","Automatic","Giza","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7073166","1080000","9/29/2025","Toyota","Corolla","2022","90000","Automatic","El Katameya","Gold","Gas","Automtic / GR","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Puma/7069243","475000","9/29/2025","Mitsubishi","Lancer Puma","2009","310000","Automatic","Nasr city","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/yaris/7073168","570000","9/29/2025","Toyota","Yaris","2014","166000","Automatic","Nasr city","Blue","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/optra/7073164","325000","9/29/2025","Chevrolet","Optra","2006","230000","Automatic","Cairo","Blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7068218","570000","9/29/2025","Nissan","Sunny","2023","87000","Automatic","Tagamo3 - New Cairo","Red","Gas","A/T / plus","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/speranza/tiggo/7073118","340000","9/29/2025","Speranza","Tiggo","2010","139000","Manual","Alexandria","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/a-150/7073163","460000","9/29/2025","Mercedes","A 150","2006","95000","Automatic","Kafr el-Sheikh","Dark red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/opel/Grandland/7071079","1000000","9/29/2025","Opel","Grandland","2020","114000","Automatic","Alexandria","Silver","Gas","A/T / high line","SUV","null","null"
"https://eg.hatla2ee.com/en/car/proton/wira/7073161","235000","9/29/2025","Proton","Wira","2002","170000","Manual","Gharbia","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo3/7071161","520000","9/29/2025","Chery","Tiggo 3","2017","133000","Automatic","Cairo","Black","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/kia/cerato/7073154","850000","9/29/2025","Kia","Cerato","2018","120000","Automatic","Mansoura","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7073122","675000","9/29/2025","Toyota","Corolla","2010","118000","Automatic","Obour City","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7059799","355000","9/10/2025","Toyota","Corolla","2021","92000","Automatic","Heliopolis","Black","Gas","Automtic / SMART","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/e-250/7059816","2800000","9/10/2025","Mercedes","E 250","2014","35000","Automatic","Heliopolis","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/ssang-yong/musso/7071208","500000","9/29/2025","SsangYong","Musso","2008","320000","Automatic","Nasr city","Silver","Diesel","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/3008/7059837","200000","9/10/2025","Peugeot","3008","2015","230000","Automatic","Heliopolis","Champagne","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/skoda/Octavia-A5/7073157","500000","9/29/2025","Skoda","Octavia A5","2007","160000","Automatic","Gharbia","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/cruze/7038974","580000","9/29/2025","Chevrolet","Cruze","2016","152000","Automatic","6-Oct","Gray","Gas","F/O A/T  h/l","","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Crystala/7072767","260000","9/29/2025","Mitsubishi","Lancer Crystala","1999","280000","Automatic","Alexandria","Blue","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/citroen/c4/7073148","355000","9/29/2025","Citroën","C4","2007","293000","Automatic","Beni Suef","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/audi/q3/7072555","2000000","9/29/2025","Audi","Q3","2024","20000","Automatic","Alexandria","White","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/skoda/Octavia-A7/7073143","1200000","9/29/2025","Skoda","Octavia A7","2020","85000","Automatic","Tagamo3 - New Cairo","Blue","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/byd/f3/7073140","610000","9/29/2025","BYD","F3","2025","70000","Manual","Cairo","Black","Gas","Manual","","null","null"
"https://eg.hatla2ee.com/en/car/kia/picanto/7073133","550000","9/29/2025","Kia","Picanto","2015","95600","Automatic","Nasr city","Gray","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/byd/f3/7068164","500000","9/29/2025","BYD","F3","2020","105800","Manual","Cairo","Blue","Gas","Manual","","null","null"
"https://eg.hatla2ee.com/en/car/suzuki/ciaz/7071216","720000","9/29/2025","Suzuki","Ciaz","2021","94000","Automatic","Nasr city","Dark blue","Gas","A/T / GLX","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/accent/7073102","230000","9/29/2025","Hyundai","Accent","2006","109000","Manual","El Bagour","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/subaru/impreza/7058985","460000","9/29/2025","Subaru","Impreza","2008","230000","Automatic","Madinaty","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/elantra/7073085","440000","9/29/2025","Hyundai","Elantra","2004","253000","Automatic","Sohag","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/optra/7073075","490000","9/29/2025","Chevrolet","Optra","2017","135000","Automatic","Giza","Dark red","Gas","F/O A/T 1600 h/l","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/ford/fiesta/7073079","530000","9/29/2025","Ford","Fiesta","2013","160000","Automatic","Damietta","White","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/kia/cerato/7073096","830000","9/29/2025","Kia","Cerato","2017","110000","Automatic","Tagamo3 - New Cairo","Mocha","Gas","A/T EX (DAB+ABS)","","null","null"
